snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty
2026-02-01,WH04,SKU0596,69,3
2026-02-01,WH04,SKU0597,386,10
2026-02-01,WH04,SKU0598,1185,39
2026-02-01,WH04,SKU0599,309,33
2026-02-01,WH04,SKU0600,61,4
2026-02-01,WH04,SKU0601,110,8
2026-02-01,WH04,SKU0602,80,4
2026-02-01,WH04,SKU0603,167,7
2026-02-01,WH04,SKU0604,4153,49
2026-02-01,WH04,SKU0605,49,7
2026-02-01,WH04,SKU0606,91,2
2026-02-01,WH04,SKU0607,169,5
2026-02-01,WH04,SKU0608,335,15
2026-02-01,WH04,SKU0609,736,26
2026-02-01,WH04,SKU0610,648,18
2026-02-01,WH04,SKU0611,586,44
2026-02-01,WH04,SKU0612,55,4
2026-02-01,WH04,SKU0613,477,44
2026-02-01,WH04,SKU0614,424,8
2026-02-01,WH04,SKU0615,401,32
2026-02-01,WH04,SKU0616,42,5
2026-02-01,WH04,SKU0617,330,15
2026-02-01,WH04,SKU0618,536,10
2026-02-01,WH04,SKU0619,838,34
2026-02-01,WH04,SKU0620,21,1
2026-02-01,WH04,SKU0621,152,21
2026-02-01,WH04,SKU0622,140,2
2026-02-01,WH04,SKU0623,509,20
2026-02-01,WH04,SKU0624,1337,22
2026-02-01,WH04,SKU0625,397,39
2026-02-01,WH04,SKU0626,322,11
2026-02-01,WH04,SKU0627,423,23
2026-02-01,WH04,SKU0628,958,43
2026-02-01,WH04,SKU0629,89,2
2026-02-01,WH04,SKU0630,1193,23
2026-02-01,WH04,SKU0631,1411,17
2026-02-01,WH04,SKU0632,279,8
2026-02-01,WH04,SKU0633,269,9
2026-02-01,WH04,SKU0634,199,20
2026-02-01,WH04,SKU0635,79,5
2026-02-01,WH04,SKU0636,140,8
2026-02-01,WH04,SKU0637,486,11
2026-02-01,WH04,SKU0638,1478,31
2026-02-01,WH04,SKU0639,195,6
2026-02-01,WH04,SKU0640,590,6
2026-02-01,WH04,SKU0641,262,9
2026-02-01,WH04,SKU0642,1842,39
2026-02-01,WH04,SKU0643,3252,84
2026-02-01,WH04,SKU0644,86,4
2026-02-01,WH04,SKU0645,391,15
2026-02-01,WH04,SKU0646,119,5
2026-02-01,WH04,SKU0647,778,37
2026-02-01,WH04,SKU0648,173,8
2026-02-01,WH04,SKU0649,40,4
2026-02-01,WH04,SKU0650,191,7
2026-02-01,WH04,SKU0651,68,10
2026-02-01,WH04,SKU0652,209,16
2026-02-01,WH04,SKU0653,388,15
2026-02-01,WH04,SKU0654,357,7
2026-02-01,WH04,SKU0655,139,3
2026-02-01,WH04,SKU0656,1283,23
2026-02-01,WH04,SKU0657,179,16
2026-02-01,WH04,SKU0658,471,27
2026-02-01,WH04,SKU0659,79,8
2026-02-01,WH04,SKU0660,129,2
2026-02-01,WH04,SKU0661,227,12
2026-02-01,WH04,SKU0662,710,30
2026-02-01,WH04,SKU0663,480,13
2026-02-01,WH04,SKU0664,251,5
2026-02-01,WH04,SKU0665,118,4
2026-02-01,WH04,SKU0666,2584,81
2026-02-01,WH04,SKU0667,108,3
2026-02-01,WH04,SKU0668,181,3
2026-02-01,WH04,SKU0669,203,22
2026-02-01,WH04,SKU0670,24,2
2026-02-01,WH04,SKU0671,1625,31
2026-02-01,WH04,SKU0672,402,23
2026-02-01,WH04,SKU0673,336,35
2026-02-01,WH04,SKU0674,719,20
2026-02-01,WH04,SKU0675,239,6
2026-02-01,WH04,SKU0676,71,6
2026-02-01,WH04,SKU0677,466,18
2026-02-01,WH04,SKU0678,233,5
2026-02-01,WH04,SKU0679,194,14
2026-02-01,WH04,SKU0680,642,22
2026-02-01,WH04,SKU0681,1439,46
2026-02-01,WH04,SKU0682,486,26
2026-02-01,WH04,SKU0683,785,24
2026-02-01,WH04,SKU0684,105,8
2026-02-01,WH04,SKU0685,217,8
2026-02-01,WH04,SKU0686,395,18
2026-02-01,WH04,SKU0687,365,15
2026-02-01,WH04,SKU0688,184,14
2026-02-01,WH04,SKU0689,27,1
2026-02-01,WH04,SKU0690,45,2
2026-02-01,WH04,SKU0691,273,23
2026-02-01,WH04,SKU0692,730,23
2026-02-01,WH04,SKU0693,170,7
2026-02-01,WH04,SKU0694,629,25
2026-02-01,WH04,SKU0695,384,6
2026-02-01,WH04,SKU0696,536,13
2026-02-01,WH04,SKU0697,4260,39
2026-02-01,WH04,SKU0698,420,23
2026-02-01,WH04,SKU0699,1475,24
2026-02-01,WH04,SKU0700,1062,67
2026-02-01,WH04,SKU0701,419,8
2026-02-01,WH04,SKU0702,72,0
2026-02-01,WH04,SKU0703,263,4
2026-02-01,WH04,SKU0704,153,8
2026-02-01,WH04,SKU0705,19,3
2026-02-01,WH04,SKU0706,165,8
2026-02-01,WH04,SKU0707,555,4
2026-02-01,WH04,SKU0708,720,20
2026-02-01,WH04,SKU0709,405,15
2026-02-01,WH04,SKU0710,101,7
2026-02-01,WH04,SKU0711,367,23
2026-02-01,WH04,SKU0712,182,23
2026-02-01,WH04,SKU0713,104,5
2026-02-01,WH04,SKU0714,161,16
2026-02-01,WH04,SKU0715,52,0
2026-02-01,WH04,SKU0716,98,6
2026-02-01,WH04,SKU0717,189,12
2026-02-01,WH04,SKU0718,117,8
2026-02-01,WH04,SKU0719,163,5
2026-02-01,WH04,SKU0720,331,7
2026-02-01,WH04,SKU0721,49,2
2026-02-01,WH04,SKU0722,293,9
2026-02-01,WH04,SKU0723,260,15
2026-02-01,WH04,SKU0724,963,16
2026-02-01,WH04,SKU0725,173,12
2026-02-01,WH04,SKU0726,184,5
2026-02-01,WH04,SKU0727,86,7
2026-02-01,WH04,SKU0728,188,9
2026-02-01,WH04,SKU0729,106,9
2026-02-01,WH04,SKU0730,266,11
2026-02-01,WH04,SKU0731,1802,47
2026-02-01,WH04,SKU0732,1380,19
2026-02-01,WH04,SKU0733,57,3
2026-02-01,WH04,SKU0734,1435,24
2026-02-01,WH04,SKU0735,276,25
2026-02-01,WH04,SKU0736,165,7
2026-02-01,WH04,SKU0737,1425,23
2026-02-01,WH04,SKU0738,228,12
2026-02-01,WH04,SKU0739,128,2
2026-02-01,WH04,SKU0740,262,19
2026-02-01,WH04,SKU0741,521,10
2026-02-01,WH04,SKU0742,165,5
2026-02-01,WH04,SKU0743,175,8
2026-02-01,WH04,SKU0744,161,3
2026-02-01,WH04,SKU0745,646,16
2026-02-01,WH04,SKU0746,369,13
2026-02-01,WH04,SKU0747,198,12
2026-02-01,WH04,SKU0748,367,14
2026-02-01,WH04,SKU0749,148,4
2026-02-01,WH04,SKU0750,211,6
2026-02-01,WH04,SKU0751,36,3
2026-02-01,WH04,SKU0752,231,21
2026-02-01,WH04,SKU0753,248,6
2026-02-01,WH04,SKU0754,157,12
2026-02-01,WH04,SKU0755,890,17
2026-02-01,WH04,SKU0756,378,29
2026-02-01,WH04,SKU0757,178,4
2026-02-01,WH04,SKU0758,62,9
2026-02-01,WH04,SKU0759,2404,39
2026-02-01,WH04,SKU0760,1609,62
2026-02-01,WH04,SKU0761,733,28
2026-02-01,WH04,SKU0762,356,11
2026-02-01,WH04,SKU0763,78,7
2026-02-01,WH04,SKU0764,611,18
2026-02-01,WH04,SKU0765,293,16
2026-02-01,WH04,SKU0766,116,18
2026-02-01,WH04,SKU0767,201,4
2026-02-01,WH04,SKU0768,518,13
2026-02-01,WH04,SKU0769,616,16
2026-02-01,WH04,SKU0770,129,20
2026-02-01,WH04,SKU0771,113,15
2026-02-01,WH04,SKU0772,82,7
2026-02-01,WH04,SKU0773,91,5
2026-02-01,WH04,SKU0774,1522,48
2026-02-01,WH04,SKU0775,2107,111
2026-02-01,WH04,SKU0776,579,15
2026-02-01,WH04,SKU0777,19,2
2026-02-01,WH04,SKU0778,126,4
2026-02-01,WH04,SKU0779,427,13
2026-02-01,WH04,SKU0780,1069,51
2026-02-01,WH04,SKU0781,210,7
2026-02-01,WH04,SKU0782,153,12
2026-02-01,WH04,SKU0783,787,10
2026-02-01,WH04,SKU0784,284,21
2026-02-01,WH04,SKU0785,431,10
2026-02-01,WH04,SKU0786,52,2
2026-02-01,WH04,SKU0787,482,17
2026-02-01,WH04,SKU0788,722,26
2026-02-01,WH04,SKU0789,120,10
2026-02-01,WH04,SKU0790,215,12
2026-02-01,WH04,SKU0791,348,9
2026-02-01,WH04,SKU0792,90,7
2026-02-01,WH04,SKU0793,1019,26
2026-02-01,WH04,SKU0794,708,19
2026-02-01,WH04,SKU0795,243,19
2026-02-01,WH04,SKU0796,3302,48
2026-02-01,WH04,SKU0797,56,4
2026-02-01,WH04,SKU0798,241,5
2026-02-01,WH04,SKU0799,245,13
2026-02-01,WH04,SKU0800,459,11
2026-02-01,WH04,SKU0801,1153,21
2026-02-01,WH04,SKU0802,152,4
2026-02-01,WH04,SKU0803,108,4
2026-02-01,WH04,SKU0804,486,12
2026-02-01,WH04,SKU0805,412,13
2026-02-01,WH04,SKU0806,467,18
2026-02-01,WH04,SKU0807,320,11
2026-02-01,WH04,SKU0808,378,27
2026-02-01,WH04,SKU0809,98,17
2026-02-01,WH04,SKU0810,280,7
2026-02-01,WH04,SKU0811,136,3
2026-02-01,WH04,SKU0812,561,12
2026-02-01,WH04,SKU0813,85,9
2026-02-01,WH04,SKU0814,2426,50
2026-02-01,WH04,SKU0815,453,41
2026-02-01,WH04,SKU0816,91,11
2026-02-01,WH04,SKU0817,144,12
2026-02-01,WH04,SKU0818,376,14
2026-02-01,WH04,SKU0819,205,8
2026-02-01,WH04,SKU0820,431,10
2026-02-01,WH04,SKU0821,226,19
2026-02-01,WH04,SKU0822,203,19
2026-02-01,WH04,SKU0823,773,19
2026-02-01,WH04,SKU0824,670,24
2026-02-01,WH04,SKU0825,245,3
2026-02-01,WH04,SKU0826,410,9
2026-02-01,WH04,SKU0827,708,44
2026-02-01,WH04,SKU0828,466,21
2026-02-01,WH04,SKU0829,150,5
2026-02-01,WH04,SKU0830,796,7
2026-02-01,WH04,SKU0831,237,7
2026-02-01,WH04,SKU0832,269,10
2026-02-01,WH04,SKU0833,808,22
2026-02-01,WH04,SKU0834,2077,100
2026-02-01,WH04,SKU0835,342,10
2026-02-01,WH04,SKU0836,691,16
2026-02-01,WH04,SKU0837,41,3
2026-02-01,WH04,SKU0838,242,7
2026-02-01,WH04,SKU0839,668,42
2026-02-01,WH04,SKU0840,350,11
2026-02-01,WH04,SKU0841,5,1
2026-02-01,WH04,SKU0842,196,21
2026-02-01,WH04,SKU0843,2022,53
2026-02-01,WH04,SKU0844,29,3
2026-02-01,WH04,SKU0845,4967,40
2026-02-01,WH04,SKU0846,30,0
2026-02-01,WH04,SKU0847,747,33
2026-02-01,WH04,SKU0848,213,12
2026-02-01,WH04,SKU0849,11,0
2026-02-01,WH04,SKU0850,426,15
2026-02-01,WH04,SKU0851,4327,39
2026-02-01,WH04,SKU0852,306,19
2026-02-01,WH04,SKU0853,467,16
2026-02-01,WH04,SKU0854,186,10
2026-02-01,WH04,SKU0855,46,0
2026-02-01,WH04,SKU0856,244,27
2026-02-01,WH04,SKU0857,1497,66
2026-02-01,WH04,SKU0858,986,30
2026-02-01,WH04,SKU0859,62,2
2026-02-01,WH04,SKU0860,31,0
2026-02-01,WH04,SKU0861,80,6
2026-02-01,WH04,SKU0862,38,3
2026-02-01,WH04,SKU0863,423,10
2026-02-01,WH04,SKU0864,624,7
2026-02-01,WH04,SKU0865,92,3
2026-02-01,WH04,SKU0866,222,18
2026-02-01,WH04,SKU0867,368,20
2026-02-01,WH04,SKU0868,119,8
2026-02-01,WH04,SKU0869,104,8
2026-02-01,WH04,SKU0870,21,6
2026-02-01,WH04,SKU0871,91,13
2026-02-01,WH04,SKU0872,249,15
2026-02-01,WH04,SKU0873,492,12
2026-02-01,WH04,SKU0874,313,21
2026-02-01,WH04,SKU0875,690,9
2026-02-01,WH04,SKU0876,246,11
2026-02-01,WH04,SKU0877,383,7
2026-02-01,WH04,SKU0878,540,33
2026-02-01,WH04,SKU0879,642,16
2026-02-01,WH04,SKU0880,313,15
2026-02-01,WH04,SKU0881,149,3
2026-02-01,WH04,SKU0882,99,8
2026-02-01,WH04,SKU0883,178,19
2026-02-01,WH04,SKU0884,166,7
2026-02-01,WH04,SKU0885,547,18
2026-02-01,WH04,SKU0886,392,14
2026-02-01,WH04,SKU0887,728,10
2026-02-01,WH04,SKU0888,287,1
2026-02-01,WH04,SKU0889,177,4
2026-02-01,WH04,SKU0890,93,3
2026-02-01,WH04,SKU0891,314,22
2026-02-01,WH04,SKU0892,682,12
2026-02-01,WH04,SKU0893,351,30
2026-02-01,WH04,SKU0894,168,6
2026-02-01,WH04,SKU0895,873,64
2026-02-01,WH04,SKU0896,201,4
2026-02-01,WH04,SKU0897,127,9
2026-02-01,WH04,SKU0898,72,3
2026-02-01,WH04,SKU0899,99,3
2026-02-01,WH04,SKU0900,1135,41
2026-02-01,WH04,SKU0901,1609,53
2026-02-01,WH04,SKU0902,555,25
2026-02-01,WH04,SKU0903,172,3
2026-02-01,WH04,SKU0904,2081,52
2026-02-01,WH04,SKU0905,194,7
2026-02-01,WH04,SKU0906,345,8
2026-02-01,WH04,SKU0907,939,51
2026-02-01,WH04,SKU0908,1351,23
2026-02-01,WH04,SKU0909,1630,84
2026-02-01,WH04,SKU0910,134,10
2026-02-01,WH04,SKU0911,176,11
2026-02-01,WH04,SKU0912,267,6
2026-02-01,WH04,SKU0913,26,3
2026-02-01,WH04,SKU0914,472,11
2026-02-01,WH04,SKU0915,820,32
2026-02-01,WH04,SKU0916,365,18
2026-02-01,WH04,SKU0917,214,6
2026-02-01,WH04,SKU0918,362,8
2026-02-01,WH04,SKU0919,394,16
2026-02-01,WH04,SKU0920,476,33
2026-02-01,WH04,SKU0921,407,17
2026-02-01,WH04,SKU0922,267,13
2026-02-01,WH04,SKU0923,102,3
2026-02-01,WH04,SKU0924,529,26
2026-02-01,WH04,SKU0925,13,0
2026-02-01,WH04,SKU0926,844,17
2026-02-01,WH04,SKU0927,926,120
2026-02-01,WH04,SKU0928,46,3
2026-02-01,WH04,SKU0929,203,15
2026-02-01,WH04,SKU0930,234,10
2026-02-01,WH04,SKU0931,92,4
2026-02-01,WH04,SKU0932,695,27
2026-02-01,WH04,SKU0933,774,10
2026-02-01,WH04,SKU0934,350,14
2026-02-01,WH04,SKU0935,338,18
2026-02-01,WH04,SKU0936,344,9
2026-02-01,WH04,SKU0937,6041,214
2026-02-01,WH04,SKU0938,548,14
2026-02-01,WH04,SKU0939,231,17
2026-02-01,WH04,SKU0940,27,3
2026-02-01,WH04,SKU0941,318,4
2026-02-01,WH04,SKU0942,697,40
2026-02-01,WH04,SKU0943,88,4
2026-02-01,WH04,SKU0944,62,2
2026-02-01,WH04,SKU0945,548,12
2026-02-01,WH04,SKU0946,1273,39
2026-02-01,WH04,SKU0947,130,6
2026-02-01,WH04,SKU0948,196,9
2026-02-01,WH04,SKU0949,125,2
2026-02-01,WH04,SKU0950,443,23
2026-02-01,WH04,SKU0951,403,20
2026-02-01,WH04,SKU0952,37,2
2026-02-01,WH04,SKU0953,618,47
2026-02-01,WH04,SKU0954,672,26
2026-02-01,WH04,SKU0955,2521,30
2026-02-01,WH04,SKU0956,345,18
2026-02-01,WH04,SKU0957,298,20
2026-02-01,WH04,SKU0958,318,17
2026-02-01,WH04,SKU0959,809,27
2026-02-01,WH04,SKU0960,112,4
2026-02-01,WH04,SKU0961,102,1
2026-02-01,WH04,SKU0962,101,9
2026-02-01,WH04,SKU0963,317,11
2026-02-01,WH04,SKU0964,229,21
2026-02-01,WH04,SKU0965,415,16
2026-02-01,WH04,SKU0966,811,29
2026-02-01,WH04,SKU0967,941,29
2026-02-01,WH04,SKU0968,114,6
2026-02-01,WH04,SKU0969,175,16
2026-02-01,WH04,SKU0970,188,5
2026-02-01,WH04,SKU0971,593,7
2026-02-01,WH04,SKU0972,382,19
2026-02-01,WH04,SKU0973,14,0
2026-02-01,WH04,SKU0974,2479,110
2026-02-01,WH04,SKU0975,516,19
2026-02-01,WH04,SKU0976,363,7
2026-02-01,WH04,SKU0977,1088,66
2026-02-01,WH04,SKU0978,130,7
2026-02-01,WH04,SKU0979,366,10
2026-02-01,WH04,SKU0980,172,13
2026-02-01,WH04,SKU0981,1941,48
2026-02-01,WH04,SKU0982,375,12
2026-02-01,WH04,SKU0983,337,10
2026-02-01,WH04,SKU0984,2504,44
2026-02-01,WH04,SKU0985,425,16
2026-02-01,WH04,SKU0986,99,9
2026-02-01,WH04,SKU0987,762,32
2026-02-01,WH04,SKU0988,860,117
2026-02-01,WH04,SKU0989,640,16
2026-02-01,WH04,SKU0990,448,11
2026-02-01,WH04,SKU0991,294,11
2026-02-01,WH04,SKU0992,726,44
2026-02-01,WH04,SKU0993,238,5
2026-02-01,WH04,SKU0994,162,13
2026-02-01,WH04,SKU0995,38,3
2026-02-01,WH04,SKU0996,80,4
2026-02-01,WH04,SKU0997,106,8
2026-02-01,WH04,SKU0998,191,11
2026-02-01,WH04,SKU0999,4386,73
2026-02-01,WH04,SKU1000,627,15
2026-02-08,WH04,SKU0001,906,10
2026-02-08,WH04,SKU0002,1439,82
2026-02-08,WH04,SKU0003,731,24
2026-02-08,WH04,SKU0004,17,2
2026-02-08,WH04,SKU0005,12,1
2026-02-08,WH04,SKU0006,483,24
2026-02-08,WH04,SKU0007,444,13
2026-02-08,WH04,SKU0008,1077,37
2026-02-08,WH04,SKU0009,65,6
2026-02-08,WH04,SKU0010,250,13
2026-02-08,WH04,SKU0011,584,19
2026-02-08,WH04,SKU0012,93,6
2026-02-08,WH04,SKU0013,264,6
2026-02-08,WH04,SKU0014,211,7
2026-02-08,WH04,SKU0015,81,21
2026-02-08,WH04,SKU0016,282,7
2026-02-08,WH04,SKU0017,915,37
2026-02-08,WH04,SKU0018,92,7
2026-02-08,WH04,SKU0019,77,3
2026-02-08,WH04,SKU0020,1119,66
2026-02-08,WH04,SKU0021,114,11
2026-02-08,WH04,SKU0022,224,8
2026-02-08,WH04,SKU0023,197,12
2026-02-08,WH04,SKU0024,176,8
2026-02-08,WH04,SKU0025,362,7
2026-02-08,WH04,SKU0026,380,12
2026-02-08,WH04,SKU0027,174,7
2026-02-08,WH04,SKU0028,217,12
2026-02-08,WH04,SKU0029,82,0
2026-02-08,WH04,SKU0030,1143,71
2026-02-08,WH04,SKU0031,113,9
2026-02-08,WH04,SKU0032,366,24
2026-02-08,WH04,SKU0033,120,2
2026-02-08,WH04,SKU0034,228,4
2026-02-08,WH04,SKU0035,115,15
2026-02-08,WH04,SKU0036,658,43
2026-02-08,WH04,SKU0037,106,7
2026-02-08,WH04,SKU0038,274,26
2026-02-08,WH04,SKU0039,165,7
2026-02-08,WH04,SKU0040,200,6
2026-02-08,WH04,SKU0041,253,12
2026-02-08,WH04,SKU0042,731,38
2026-02-08,WH04,SKU0043,47,1
2026-02-08,WH04,SKU0044,63,2
2026-02-08,WH04,SKU0045,65,1
2026-02-08,WH04,SKU0046,90,3
2026-02-08,WH04,SKU0047,97,1
2026-02-08,WH04,SKU0048,42,1
2026-02-08,WH04,SKU0049,243,5
2026-02-08,WH04,SKU0050,110,2
2026-02-08,WH04,SKU0051,63,5
2026-02-08,WH04,SKU0052,1659,40
2026-02-08,WH04,SKU0053,1098,12
2026-02-08,WH04,SKU0054,719,14
2026-02-08,WH04,SKU0055,60,5
2026-02-08,WH04,SKU0056,82,3
2026-02-08,WH04,SKU0057,26,6
2026-02-08,WH04,SKU0058,344,14
2026-02-08,WH04,SKU0059,450,23
2026-02-08,WH04,SKU0060,239,30
2026-02-08,WH04,SKU0061,306,17
2026-02-08,WH04,SKU0062,70,7
2026-02-08,WH04,SKU0063,291,11
2026-02-08,WH04,SKU0064,192,6
2026-02-08,WH04,SKU0065,177,11
2026-02-08,WH04,SKU0066,3182,94
2026-02-08,WH04,SKU0067,56,2
2026-02-08,WH04,SKU0068,166,7
2026-02-08,WH04,SKU0069,899,31
2026-02-08,WH04,SKU0070,81,7
2026-02-08,WH04,SKU0071,341,7
2026-02-08,WH04,SKU0072,115,5
2026-02-08,WH04,SKU0073,224,7
2026-02-08,WH04,SKU0074,49,2
2026-02-08,WH04,SKU0075,466,23
2026-02-08,WH04,SKU0076,136,18
2026-02-08,WH04,SKU0077,540,21
2026-02-08,WH04,SKU0078,151,11
2026-02-08,WH04,SKU0079,168,16
2026-02-08,WH04,SKU0080,137,3
2026-02-08,WH04,SKU0081,203,7
2026-02-08,WH04,SKU0082,3055,86
2026-02-08,WH04,SKU0083,562,15
2026-02-08,WH04,SKU0084,66,4
2026-02-08,WH04,SKU0085,387,12
2026-02-08,WH04,SKU0086,72,7
2026-02-08,WH04,SKU0087,69,4
2026-02-08,WH04,SKU0088,173,1
2026-02-08,WH04,SKU0089,193,8
2026-02-08,WH04,SKU0090,341,28
2026-02-08,WH04,SKU0091,390,15
2026-02-08,WH04,SKU0092,766,14
2026-02-08,WH04,SKU0093,66,5
2026-02-08,WH04,SKU0094,483,7
2026-02-08,WH04,SKU0095,1044,15
2026-02-08,WH04,SKU0096,391,5
2026-02-08,WH04,SKU0097,287,11
2026-02-08,WH04,SKU0098,320,15
2026-02-08,WH04,SKU0099,394,11
2026-02-08,WH04,SKU0100,363,15
2026-02-08,WH04,SKU0101,784,57
2026-02-08,WH04,SKU0102,142,11
2026-02-08,WH04,SKU0103,710,31
2026-02-08,WH04,SKU0104,486,19
2026-02-08,WH04,SKU0105,134,3
2026-02-08,WH04,SKU0106,302,4
2026-02-08,WH04,SKU0107,141,4
2026-02-08,WH04,SKU0108,151,5
2026-02-08,WH04,SKU0109,135,11
2026-02-08,WH04,SKU0110,758,18
2026-02-08,WH04,SKU0111,913,43
2026-02-08,WH04,SKU0112,238,15
2026-02-08,WH04,SKU0113,200,11
2026-02-08,WH04,SKU0114,95,2
2026-02-08,WH04,SKU0115,357,10
2026-02-08,WH04,SKU0116,158,19
2026-02-08,WH04,SKU0117,316,15
2026-02-08,WH04,SKU0118,1822,89
2026-02-08,WH04,SKU0119,561,31
2026-02-08,WH04,SKU0120,983,24
2026-02-08,WH04,SKU0121,103,5
2026-02-08,WH04,SKU0122,140,9
2026-02-08,WH04,SKU0123,506,7
2026-02-08,WH04,SKU0124,146,6
2026-02-08,WH04,SKU0125,319,32
2026-02-08,WH04,SKU0126,334,16
2026-02-08,WH04,SKU0127,84,1
2026-02-08,WH04,SKU0128,1010,40
2026-02-08,WH04,SKU0129,223,12
2026-02-08,WH04,SKU0130,41,2
2026-02-08,WH04,SKU0131,579,13
2026-02-08,WH04,SKU0132,1081,15
2026-02-08,WH04,SKU0133,1113,23
2026-02-08,WH04,SKU0134,291,7
2026-02-08,WH04,SKU0135,345,26
2026-02-08,WH04,SKU0136,448,20
2026-02-08,WH04,SKU0137,139,2
2026-02-08,WH04,SKU0138,63,1
2026-02-08,WH04,SKU0139,418,33
2026-02-08,WH04,SKU0140,611,36
2026-02-08,WH04,SKU0141,397,16
2026-02-08,WH04,SKU0142,1140,40
2026-02-08,WH04,SKU0143,484,25
2026-02-08,WH04,SKU0144,623,37
2026-02-08,WH04,SKU0145,93,3
2026-02-08,WH04,SKU0146,714,70
2026-02-08,WH04,SKU0147,604,23
2026-02-08,WH04,SKU0148,101,3
2026-02-08,WH04,SKU0149,71,10
2026-02-08,WH04,SKU0150,183,19
2026-02-08,WH04,SKU0151,69,0
2026-02-08,WH04,SKU0152,272,17
2026-02-08,WH04,SKU0153,154,6
2026-02-08,WH04,SKU0154,562,17
2026-02-08,WH04,SKU0155,246,10
2026-02-08,WH04,SKU0156,585,9
2026-02-08,WH04,SKU0157,24,9
2026-02-08,WH04,SKU0158,207,11
2026-02-08,WH04,SKU0159,831,66
2026-02-08,WH04,SKU0160,1157,30
2026-02-08,WH04,SKU0161,806,10
2026-02-08,WH04,SKU0162,125,11
2026-02-08,WH04,SKU0163,549,26
2026-02-08,WH04,SKU0164,428,36
2026-02-08,WH04,SKU0165,102,1
2026-02-08,WH04,SKU0166,325,11
2026-02-08,WH04,SKU0167,39,5
2026-02-08,WH04,SKU0168,1344,45
2026-02-08,WH04,SKU0169,2746,84
2026-02-08,WH04,SKU0170,202,8
2026-02-08,WH04,SKU0171,33,3
2026-02-08,WH04,SKU0172,344,18
2026-02-08,WH04,SKU0173,81,8
2026-02-08,WH04,SKU0174,333,6
2026-02-08,WH04,SKU0175,900,30
2026-02-08,WH04,SKU0176,339,16
2026-02-08,WH04,SKU0177,171,10
2026-02-08,WH04,SKU0178,136,8
2026-02-08,WH04,SKU0179,228,17
2026-02-08,WH04,SKU0180,320,1
2026-02-08,WH04,SKU0181,110,1
2026-02-08,WH04,SKU0182,279,9
2026-02-08,WH04,SKU0183,704,25
2026-02-08,WH04,SKU0184,426,9
2026-02-08,WH04,SKU0185,78,6
2026-02-08,WH04,SKU0186,497,40
2026-02-08,WH04,SKU0187,26,2
2026-02-08,WH04,SKU0188,67,9
2026-02-08,WH04,SKU0189,302,3
2026-02-08,WH04,SKU0190,298,12
2026-02-08,WH04,SKU0191,766,18
2026-02-08,WH04,SKU0192,436,41
2026-02-08,WH04,SKU0193,168,7
2026-02-08,WH04,SKU0194,279,30
2026-02-08,WH04,SKU0195,234,17
2026-02-08,WH04,SKU0196,37,2
2026-02-08,WH04,SKU0197,1639,85
2026-02-08,WH04,SKU0198,81,2
2026-02-08,WH04,SKU0199,737,19
2026-02-08,WH04,SKU0200,257,15
2026-02-08,WH04,SKU0201,273,19
2026-02-08,WH04,SKU0202,196,5
2026-02-08,WH04,SKU0203,906,23
2026-02-08,WH04,SKU0204,82,5
2026-02-08,WH04,SKU0205,153,9
2026-02-08,WH04,SKU0206,194,8
2026-02-08,WH04,SKU0207,90,6
2026-02-08,WH04,SKU0208,828,21
2026-02-08,WH04,SKU0209,745,31
2026-02-08,WH04,SKU0210,139,4
2026-02-08,WH04,SKU0211,593,29
2026-02-08,WH04,SKU0212,417,14
2026-02-08,WH04,SKU0213,96,9
2026-02-08,WH04,SKU0214,94,9
2026-02-08,WH04,SKU0215,325,11
2026-02-08,WH04,SKU0216,68,8
2026-02-08,WH04,SKU0217,249,20
2026-02-08,WH04,SKU0218,421,14
2026-02-08,WH04,SKU0219,77,5
2026-02-08,WH04,SKU0220,53,1
2026-02-08,WH04,SKU0221,287,15
2026-02-08,WH04,SKU0222,77,12
2026-02-08,WH04,SKU0223,508,13
2026-02-08,WH04,SKU0224,499,23
2026-02-08,WH04,SKU0225,75,1
2026-02-08,WH04,SKU0226,168,4
2026-02-08,WH04,SKU0227,3461,68
2026-02-08,WH04,SKU0228,523,21
2026-02-08,WH04,SKU0229,90,5
2026-02-08,WH04,SKU0230,112,7
2026-02-08,WH04,SKU0231,218,7
2026-02-08,WH04,SKU0232,178,2
2026-02-08,WH04,SKU0233,375,31
2026-02-08,WH04,SKU0234,76,7
2026-02-08,WH04,SKU0235,496,32
2026-02-08,WH04,SKU0236,137,4
2026-02-08,WH04,SKU0237,81,5
2026-02-08,WH04,SKU0238,83,7
2026-02-08,WH04,SKU0239,10,3
2026-02-08,WH04,SKU0240,253,12
2026-02-08,WH04,SKU0241,152,13
2026-02-08,WH04,SKU0242,443,25
2026-02-08,WH04,SKU0243,33,4
2026-02-08,WH04,SKU0244,528,37
2026-02-08,WH04,SKU0245,242,31
2026-02-08,WH04,SKU0246,521,33
2026-02-08,WH04,SKU0247,479,13
2026-02-08,WH04,SKU0248,515,34
2026-02-08,WH04,SKU0249,83,7
2026-02-08,WH04,SKU0250,477,21
2026-02-08,WH04,SKU0251,159,6
2026-02-08,WH04,SKU0252,24,1
2026-02-08,WH04,SKU0253,109,6
2026-02-08,WH04,SKU0254,71,14
2026-02-08,WH04,SKU0255,150,8
2026-02-08,WH04,SKU0256,374,16
2026-02-08,WH04,SKU0257,34,3
